advertised_top_app_share,app_count,audience,avg_daily_installs,avg_rating,collection_sort,core_mechanic,data_quality_components,data_quality_reasons,data_quality_score,giant_developer_share,group_key,growth_by_one_app_share,has_history,history_depth_days,market_category,meta,min_app_daily_installs,monthly_growth_percent,new_apps_count,niche,opportunity_score,platform,previous_total_daily_installs,production_complexity,reason_codes,recently_updated_count,release_date_window,score_components,signal_signature,snapshot_date,source_scope,successful_new_apps_count,theme,top_app_share,total_daily_installs,total_monthly_downloads,total_monthly_revenue,weekly_growth_percent
0.0,1,unknown,4003.0,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 10.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance']",56.67,0.0,google_play::other::other::other::fantasy::none::unknown::high,0.0,False,0,other,none,500,0.0,1,other,33.0,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'monetization_signal', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 18.01, 'freshness': 7.5, 'revenue': 12.9, 'rating': 0.0, 'production': 3.0, 'data_quality': 11.33, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::other::other::fantasy::none::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,fantasy,1.0,4003,20000,20000.0,0.0
0.0,3,broad,1285.33,0.0,-release_date,runner,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 20.0, 'signal_diversity': 10.08, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['no_history', 'weak_monetization_data']",79.08,0.0,google_play::runner::puzzle::runner::animals::levels::broad::medium,0.0,False,0,puzzle,levels,500,0.0,3,runner,50.41,google_play,0,medium,['fresh_successes'],3,last_180d,"{'demand': 17.93, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 8.0, 'data_quality': 15.82, 'competition_penalty': 6.34, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",runner::puzzle::runner::animals::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,3,animals,0.5633,3856,0,0.0,0.0
0.0,2,unknown,1926.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 8.45, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",70.78,0.0,google_play::other::other::collect::other::collection::unknown::high,0.0,False,0,other,collection,500,0.0,2,other,41.91,google_play,0,high,"['fresh_successes', 'high_production_complexity']",2,last_180d,"{'demand': 17.93, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 14.16, 'competition_penalty': 8.17, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::other::collect::other::collection::unknown,2026-06-04,single_appstorespy_query_no_country_language,2,other,0.634,3852,0,0.0,0.0
0.0,1,men_18_35,3739.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::board::collect::animals::collection::men_18_35::high,0.0,False,0,board,collection,500,0.0,1,other,18.75,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.86, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::board::collect::animals::collection::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,3739,0,0.0,0.0
0.0,1,unknown,3570.0,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::simulation::other::cars::customization::unknown::high,0.0,False,0,simulation,customization,500,0.0,1,other,18.65,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.76, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::simulation::other::cars::customization::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,cars,1.0,3570,0,0.0,0.0
0.0,1,broad,3564.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::idle tycoon::casual::collect::abstract::collection::broad::medium,0.0,False,0,casual,collection,500,0.0,1,idle tycoon,22.64,google_play,0,medium,"['fresh_successes', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.76, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 7.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",idle tycoon::casual::collect::abstract::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,3564,0,0.0,0.0
0.0,2,broad,1703.0,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 8.91, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",71.24,0.0,google_play::other::casual::other::social::none::broad::high,0.0,False,0,casual,none,500,0.0,2,other,42.4,google_play,0,high,"['fresh_successes', 'high_production_complexity']",2,last_180d,"{'demand': 17.66, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 14.25, 'competition_penalty': 7.51, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::casual::other::social::none::broad,2026-06-04,single_appstorespy_query_no_country_language,2,social,0.6139,3406,5000,0.0,0.0
0.0,1,broad,3377.0,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::arrow puzzle::casual::other::abstract::levels::broad::low,0.0,False,0,casual,levels,500,0.0,1,arrow puzzle,30.53,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.64, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 15.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",arrow puzzle::casual::other::abstract::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,3377,0,0.0,0.0
0.0,1,broad,3315.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::tile match::board::match::abstract::none::broad::low,0.0,False,0,board,none,500,0.0,1,tile match,28.49,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.6, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 13.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",tile match::board::match::abstract::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,3315,9000,0.0,0.0
0.0,2,broad,1645.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 9.32, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",71.66,0.0,google_play::other::casual::match::abstract::none::broad::high,0.0,False,0,casual,none,500,0.0,2,other,43.0,google_play,0,high,"['fresh_successes', 'high_production_complexity']",2,last_180d,"{'demand': 17.59, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 14.33, 'competition_penalty': 6.92, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::casual::match::abstract::none::broad,2026-06-04,single_appstorespy_query_no_country_language,2,abstract,0.596,3290,0,0.0,0.0
0.0,1,men_18_35,3288.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::word puzzle::puzzle::collect::animals::collection::men_18_35::low,0.0,False,0,puzzle,collection,500,0.0,1,word puzzle,27.47,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.59, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 12.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",word puzzle::puzzle::collect::animals::collection::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,3288,0,0.0,0.0
0.0,1,women_25_45,3236.0,0.0,-release_date,decorate,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::merge::puzzle::decorate::home::renovation::women_25_45::medium,0.0,False,0,puzzle,renovation,500,0.0,1,merge,24.43,google_play,0,medium,"['fresh_successes', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.55, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 9.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",merge::puzzle::decorate::home::renovation::women_25_45,2026-06-04,single_appstorespy_query_no_country_language,1,home,1.0,3236,0,0.0,0.0
0.0,1,unknown,3113.0,5.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::sandbox::other::other::other::none::unknown::high,0.0,False,0,other,none,500,0.0,1,sandbox,21.95,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.47, 'freshness': 7.5, 'revenue': 0.0, 'rating': 5.6, 'production': 1.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sandbox::other::other::other::none::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,other,1.0,3113,0,0.0,0.0
0.0,1,broad,3053.0,0.0,-release_date,merge,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::merge::puzzle::merge::abstract::none::broad::medium,0.0,False,0,puzzle,none,500,0.0,1,merge,24.31,google_play,0,medium,"['fresh_successes', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.42, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 9.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",merge::puzzle::merge::abstract::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,3053,0,0.0,0.0
0.0,2,broad,1459.5,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 4.66, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",67.0,0.0,google_play::match-3::casual::collect::fantasy::collection::broad::high,0.0,False,0,casual,collection,500,0.0,2,match-3,38.15,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration']",2,last_180d,"{'demand': 17.33, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 6.0, 'data_quality': 13.4, 'competition_penalty': 13.58, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",match-3::casual::collect::fantasy::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,2,fantasy,0.7979,2919,0,0.0,0.0
0.0,1,broad,2911.0,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::simulation::other::social::none::broad::high,0.0,False,0,simulation,none,500,0.0,1,other,18.2,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.32, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::simulation::other::social::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,social,1.0,2911,8000,0.0,0.0
0.0,1,broad,2887.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::block puzzle::puzzle::match::social::customization::broad::low,0.0,False,0,puzzle,customization,500,0.0,1,block puzzle,29.19,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.3, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",block puzzle::puzzle::match::social::customization::broad,2026-06-04,single_appstorespy_query_no_country_language,1,social,1.0,2887,0,0.0,0.0
0.0,2,broad,1419.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 7.33, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",69.66,0.0,google_play::block puzzle::puzzle::match::abstract::levels::broad::low,0.0,False,0,puzzle,levels,500,0.0,2,block puzzle,50.43,google_play,0,low,"['fresh_successes', 'small_team_fit']",2,last_180d,"{'demand': 17.27, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 14.0, 'data_quality': 13.93, 'competition_penalty': 9.77, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",block puzzle::puzzle::match::abstract::levels::broad,2026-06-04,single_appstorespy_query_no_country_language,2,abstract,0.6825,2838,0,0.0,0.0
0.0,1,broad,2829.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::arrow puzzle::casual::collect::abstract::collection::broad::low,0.0,False,0,casual,collection,500,0.0,1,arrow puzzle,30.14,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.26, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 15.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",arrow puzzle::casual::collect::abstract::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,2829,0,0.0,0.0
0.0,1,men_18_35,2795.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::puzzle::match::social::none::men_18_35::high,0.0,False,0,puzzle,none,500,0.0,1,other,18.12,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.23, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::puzzle::match::social::none::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,social,1.0,2795,0,0.0,0.0
0.0,1,unknown,2671.0,0.0,-release_date,physics,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::other::other::physics::animals::events::unknown::high,0.0,False,0,other,events,500,0.0,1,other,18.02,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.13, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 3.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",other::other::physics::animals::events::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,2671,0,0.0,0.0
0.0,2,broad,1316.5,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 13.33, 'signal_diversity': 6.93, 'monetization_reliability': 4.0, 'fresh_success_reliability': 10.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'weak_monetization_data']",69.27,0.0,google_play::runner::casual::collect::other::collection::broad::medium,0.0,False,0,casual,collection,500,0.0,2,runner,43.62,google_play,0,medium,['fresh_successes'],2,last_180d,"{'demand': 17.1, 'freshness': 15.0, 'revenue': 0.0, 'rating': 0.0, 'production': 8.0, 'data_quality': 13.85, 'competition_penalty': 10.34, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",runner::casual::collect::other::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,2,other,0.6996,2633,0,0.0,0.0
0.0,1,men_18_35,2555.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::sandbox::simulation::collect::animals::collection::men_18_35::high,0.0,False,0,simulation,collection,500,0.0,1,sandbox,15.92,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.04, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 1.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sandbox::simulation::collect::animals::collection::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,2555,0,0.0,0.0
0.0,1,broad,2528.0,0.0,-release_date,match,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::sandbox::simulation::match::home::none::broad::high,0.0,False,0,simulation,none,500,0.0,1,sandbox,15.9,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 17.01, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 1.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sandbox::simulation::match::home::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,home,1.0,2528,0,0.0,0.0
0.0,1,broad,2484.0,0.0,-release_date,runner,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::runner::casual::runner::animals::none::broad::medium,0.0,False,0,casual,none,500,0.0,1,runner,22.86,google_play,0,medium,"['fresh_successes', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 16.98, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 8.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",runner::casual::runner::animals::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,animals,1.0,2484,0,0.0,0.0
0.0,1,unknown,2390.0,1.7,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 10.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance']",56.67,0.0,google_play::sandbox::other::other::abstract::none::unknown::high,0.0,False,0,other,none,500,0.0,1,sandbox,31.31,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'monetization_signal', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 16.89, 'freshness': 7.5, 'revenue': 14.33, 'rating': 0.0, 'production': 1.0, 'data_quality': 11.33, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sandbox::other::other::abstract::none::unknown,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,2390,30000,60000.0,0.0
0.0,1,broad,2385.0,0.0,-release_date,other,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::arrow puzzle::casual::other::abstract::none::broad::low,0.0,False,0,casual,none,500,0.0,1,arrow puzzle,29.77,google_play,0,low,"['fresh_successes', 'small_team_fit', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 16.89, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 15.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",arrow puzzle::casual::other::abstract::none::broad,2026-06-04,single_appstorespy_query_no_country_language,1,abstract,1.0,2385,10000,0.0,0.0
0.0,1,men_18_35,2360.0,0.0,-release_date,decorate,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::sandbox::puzzle::decorate::cars::story::men_18_35::high,0.0,False,0,puzzle,story,500,0.0,1,sandbox,15.75,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 16.87, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 1.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sandbox::puzzle::decorate::cars::story::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,cars,1.0,2360,0,0.0,0.0
0.0,1,men_18_35,2359.0,0.0,-release_date,idle,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,1.0,google_play::shooter::arcade::idle::other::customization::men_18_35::high,0.0,False,0,arcade,customization,500,0.0,1,shooter,0.0,google_play,0,high,"['fresh_successes', 'giant_dominated', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 16.86, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 2.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 25.0, 'paid_spike_penalty': 0.0}",shooter::arcade::idle::other::customization::men_18_35,2026-06-04,single_appstorespy_query_no_country_language,1,other,1.0,2359,0,0.0,0.0
0.0,1,broad,2294.0,0.0,-release_date,collect,"{'field_completeness': 35.0, 'history_depth': 0.0, 'sample_size': 6.67, 'signal_diversity': 0.0, 'monetization_reliability': 4.0, 'fresh_success_reliability': 5.0, 'penalty': 0.0}","['low_sample_size', 'no_history', 'top_app_dominance', 'weak_monetization_data']",50.67,0.0,google_play::sandbox::arcade::collect::home::collection::broad::high,0.0,False,0,arcade,collection,500,0.0,1,sandbox,15.69,google_play,0,high,"['fresh_successes', 'high_production_complexity', 'top_app_concentration', 'weak_data_quality']",1,last_180d,"{'demand': 16.8, 'freshness': 7.5, 'revenue': 0.0, 'rating': 0.0, 'production': 1.0, 'data_quality': 10.13, 'competition_penalty': 19.75, 'giant_risk_penalty': 0.0, 'paid_spike_penalty': 0.0}",sandbox::arcade::collect::home::collection::broad,2026-06-04,single_appstorespy_query_no_country_language,1,home,1.0,2294,0,0.0,0.0
